DiasParaEleicaoBR,DiasParaEleicaoUSA,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,MACD_Signal,Target_Real,Target_Previsto,Split
1.429928103568992,-0.38911459218272343,-0.0010468810726381,0.9881749325576151,0.14665468692974087,0.820723495687608,1.2697695884454367,0.9829818688028271,-0.035603345722381406,0.0,0,Treino
1.4221774280640636,-0.3958945774550069,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,0.9829818688028271,-0.03802448130291587,0.0,0,Treino
1.4195938695624208,-0.398154572545768,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.04976024326514281,0.0,0,Treino
1.417010311060778,-0.40041456763652916,-0.0010468810726381,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.2697695884454367,0.9829818688028271,-0.0693930942962481,0.0,0,Treino
1.4144267525591352,-0.40267456272729035,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,0.9829818688028271,-0.09096391816668045,0.0,0,Treino
1.4118431940574923,-0.4049345578180515,-0.0010468810726381,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.2697695884454367,0.9829818688028271,-0.10587615489770931,0.0,0,Treino
1.404092518552564,-0.41171454309033495,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,0.9829818688028271,-0.11990005782522041,0.0,0,Treino
1.4015089600509212,-0.4139745381810961,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.13414857787211146,0.0,0,Treino
1.3989254015492782,-0.4162345332718572,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.14752713265533884,0.0,0,Treino
1.3963418430476355,-0.4184945283626184,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.15106945135990327,0.0,0,Treino
1.3937582845459926,-0.42075452345337955,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.14890654829081143,0.0,0,Treino
1.3860076090410642,-0.427534508725663,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.1391915159121306,0.0,0,Treino
1.3834240505394215,-0.42979450381642414,-0.10756334401260961,0.9881749325576151,-0.05380034087497145,0.820723495687608,1.2720207120682876,1.022372902414627,-0.12574714505846524,0.0,0,Treino
1.3808404920377786,-0.43205449890718534,-0.10756334401260961,0.9881749325576151,-0.05380034087497145,0.820723495687608,1.2720207120682876,1.022372902414627,-0.11086995277230319,0.0,0,Treino
1.3782569335361359,-0.43431449399794647,-0.10756334401260961,0.9881749325576151,-0.05380034087497145,0.820723495687608,1.2720207120682876,1.022372902414627,-0.09213823933023033,0.0,0,Treino
1.3756733750344932,-0.4365744890887076,-0.05430511254262386,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.06881226911922486,0.0,0,Treino
1.3653391410279219,-0.4456144694517522,-0.10756334401260961,0.9881749325576151,-0.025163908331441134,0.820723495687608,1.2720207120682876,1.022372902414627,-0.052780210388703015,0.0,0,Treino
1.3627555825262792,-0.4478744645425134,-0.10756334401260961,0.9683675637651732,-0.025163908331441134,0.820723495687608,1.2720207120682876,1.0026773856087305,-0.03532728032699994,0.0,0,Treino
1.3601720240246362,-0.45013445963327453,-0.10756334401260961,0.9485601949727314,-0.025163908331441134,0.820723495687608,1.2720207120682876,0.9829818688028341,-0.019045114043566305,0.0,0,Treino
1.3575884655229935,-0.45239445472403567,-0.32059626989255247,0.9485601949727314,0.0034725242120892223,0.820723495687608,1.2810252065596894,1.0617639360264197,-0.00920749769845482,0.0,0,Treino
1.349837790018065,-0.45917443999631913,0.15872781333731895,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.2720207120682876,-0.0608805219096987,-0.0035903364534099055,0.0,0,Treino
1.3472542315164222,-0.46143443508708026,-0.10756334401260961,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.2720207120682876,0.037597062119786716,-0.003079768811244022,0.0,0,Treino
1.3446706730147795,-0.46369443017784145,-0.05430511254262386,-0.0021935070645008104,0.0034725242120892223,0.820723495687608,1.2697695884454367,0.017901545313886835,-0.005772369482557444,0.0,0,Treino
1.3420871145131366,-0.4659544252686026,-0.05430511254262386,-0.0021935070645008104,0.0034725242120892223,0.41019126103539366,1.2697695884454367,0.017901545313886835,-0.013026697825658632,0.0,0,Treino
1.3395035560114938,-0.4682144203593637,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.02529047216002632,0.0,0,Treino
1.3317528805065655,-0.4749944056316472,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.04296839416165362,0.0,0,Treino
1.3291693220049225,-0.4772544007224083,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.06459771988727175,0.0,0,Treino
1.3265857635032798,-0.4795143958131695,-0.05430511254262386,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.08355390942662594,0.0,0,Treino
1.324002205001637,-0.48177439090393065,-0.05430511254262386,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.100966383785035,0.0,0,Treino
1.3214186464999942,-0.4840343859946918,-0.05430511254262386,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.12093206485746692,0.0,0,Treino
1.3136679709950658,-0.49081437126697525,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.14237319338266488,0.0,0,Treino
1.311084412493423,-0.4930743663577364,-0.0010468810726381,0.9881749325576151,0.003472524212089262,0.820723495687608,1.3800746459651119,0.9829818688028306,-0.1617326568101456,0.0,0,Treino
1.3085008539917802,-0.4953343614484976,-0.0010468810726381,0.9881749325576151,0.032108956755619575,0.820723495687608,1.3800746459651119,0.9829818688028306,-0.1797494642727173,0.0,0,Treino
1.3059172954901372,-0.4975943565392587,0.05221135039734766,0.9881749325576151,0.003472524212089262,0.820723495687608,1.3800746459651119,0.9632863519969307,-0.19430901244604654,0.0,0,Treino
1.3033337369884945,-0.49985435163001984,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.20974436512031536,0.0,0,Treino
1.2955830614835662,-0.5066343369023033,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.2219058815187187,0.0,0,Treino
